Unnamed: 0,SAMPID,근무 시작 시점 (년),근무 시작 시점 (월),직업 코드 (세분류),직업 코드 (대분류),아버지 직업 (고용직업분류),아버지 직업 (표준직업분류),아버지 종사상지위,아버지 최종학력 변동 여부,아버지 최종학교,어머니 최종학교,어머니 직업 (고용직업분류),어머니 직업 (표준직업분류),주택 종류,"주택 면적 (비단독주택, 평)"
9858,109860,2020.0,2.0,3075.0,3.0,0.0,3.0,1.0,1.0,,,10.0,11.0,2.0,30.0
9864,109866,2013.0,8.0,6152.0,6.0,6.0,5.0,3.0,1.0,,,10.0,11.0,2.0,25.0
9865,109867,2020.0,6.0,6152.0,6.0,7.0,9.0,1.0,1.0,,,10.0,11.0,2.0,24.0
9866,109868,2020.0,1.0,5314.0,5.0,8.0,7.0,1.0,1.0,,,6.0,4.0,2.0,24.0
9867,109869,2022.0,3.0,8124.0,8.0,5.0,5.0,2.0,1.0,,,5.0,4.0,2.0,20.0
9870,109872,2022.0,2.0,272.0,0.0,6.0,4.0,1.0,1.0,,,6.0,4.0,4.0,10.0
9871,109873,2018.0,8.0,5314.0,5.0,6.0,5.0,2.0,1.0,,,6.0,4.0,2.0,32.0
9872,109874,2022.0,1.0,5314.0,5.0,6.0,5.0,2.0,1.0,,,6.0,4.0,2.0,32.0
9874,109876,2022.0,3.0,1331.0,1.0,6.0,5.0,2.0,1.0,,,6.0,5.0,2.0,30.0
9884,109886,2017.0,2.0,6151.0,6.0,8.0,7.0,3.0,1.0,,,6.0,5.0,1.0,
9889,109891,2020.0,9.0,5317.0,5.0,8.0,9.0,1.0,1.0,,,6.0,5.0,2.0,32.0
9895,109897,2022.0,6.0,295.0,0.0,8.0,9.0,1.0,1.0,,,6.0,5.0,2.0,42.0
9906,109908,2020.0,7.0,261.0,0.0,6.0,4.0,3.0,1.0,,,6.0,5.0,2.0,42.0
9913,109915,2021.0,2.0,2329.0,2.0,8.0,7.0,1.0,1.0,,,10.0,11.0,1.0,
9917,109919,2021.0,4.0,5317.0,5.0,8.0,7.0,1.0,1.0,,,5.0,4.0,1.0,
9918,109920,2019.0,3.0,2321.0,2.0,0.0,3.0,1.0,1.0,,,0.0,3.0,2.0,45.0
9921,109923,2022.0,8.0,295.0,0.0,0.0,3.0,1.0,1.0,,,0.0,3.0,1.0,
9925,109927,2021.0,10.0,5321.0,5.0,9.0,6.0,3.0,1.0,,,9.0,6.0,1.0,
9935,109937,2019.0,10.0,6161.0,6.0,6.0,8.0,1.0,1.0,,,6.0,5.0,4.0,9090909.0
9936,109938,2021.0,11.0,5322.0,5.0,6.0,5.0,1.0,1.0,,,6.0,5.0,4.0,10.0
9942,109944,2022.0,9.0,6151.0,6.0,2.0,1.0,1.0,1.0,,,0.0,1.0,2.0,35.0
9947,109949,2020.0,10.0,263.0,0.0,0.0,1.0,1.0,1.0,,,0.0,3.0,5.0,9090909.0
9948,109950,2018.0,9.0,4151.0,4.0,6.0,5.0,1.0,1.0,,,0.0,1.0,2.0,9090909.0
9950,109952,2019.0,10.0,6152.0,6.0,6.0,5.0,3.0,1.0,,,5.0,4.0,2.0,25.0
9957,109959,2022.0,1.0,8352.0,8.0,0.0,3.0,1.0,1.0,,,10.0,11.0,4.0,15.0
9958,109960,2020.0,3.0,255.0,0.0,0.0,3.0,1.0,1.0,,,0.0,3.0,4.0,9090909.0
9959,109961,2014.0,12.0,6152.0,6.0,0.0,3.0,1.0,1.0,,,6.0,5.0,4.0,9090909.0
9961,109963,2014.0,12.0,8119.0,8.0,6.0,8.0,1.0,1.0,,,5.0,4.0,2.0,20.0
9964,109966,2021.0,1.0,8522.0,8.0,3.0,3.0,1.0,1.0,,,0.0,3.0,2.0,30.0
9967,109969,2018.0,5.0,295.0,0.0,0.0,3.0,1.0,1.0,,,10.0,11.0,2.0,9090909.0
9968,109970,2016.0,5.0,6152.0,6.0,6.0,3.0,1.0,1.0,,,5.0,4.0,2.0,30.0
9970,109972,2022.0,1.0,254.0,0.0,6.0,5.0,3.0,1.0,,,6.0,5.0,2.0,30.0
9971,109973,2021.0,7.0,2311.0,2.0,0.0,1.0,1.0,1.0,,,0.0,3.0,2.0,30.0
9978,109980,2020.0,3.0,254.0,0.0,0.0,3.0,1.0,1.0,,,6.0,4.0,4.0,24.0
9979,109981,2019.0,2.0,254.0,0.0,6.0,5.0,2.0,1.0,,,6.0,4.0,2.0,28.0
9980,109982,2018.0,9.0,254.0,0.0,0.0,3.0,1.0,1.0,,,0.0,3.0,2.0,32.0
9981,109983,2018.0,3.0,324.0,0.0,6.0,5.0,3.0,1.0,,,0.0,3.0,4.0,8.0
9982,109984,2019.0,9.0,254.0,0.0,6.0,5.0,2.0,1.0,,,6.0,4.0,1.0,
9984,109986,2019.0,1.0,254.0,0.0,9.0,6.0,2.0,1.0,,,9.0,6.0,2.0,32.0
9986,109988,2019.0,9.0,254.0,0.0,6.0,5.0,3.0,1.0,,,6.0,4.0,2.0,32.0
9993,109995,2022.0,5.0,5322.0,5.0,0.0,3.0,1.0,1.0,,,0.0,3.0,2.0,30.0
9994,109996,2022.0,3.0,295.0,0.0,6.0,5.0,1.0,1.0,,,6.0,4.0,2.0,28.0
9995,109997,2022.0,3.0,2152.0,2.0,6.0,5.0,3.0,1.0,,,10.0,11.0,2.0,34.0
9999,110001,2021.0,1.0,254.0,0.0,0.0,3.0,1.0,1.0,,,10.0,11.0,2.0,32.0
10000,110002,2013.0,3.0,254.0,0.0,6.0,5.0,3.0,1.0,,,6.0,5.0,2.0,32.0
10001,110003,2017.0,9.0,254.0,0.0,10.0,11.0,,1.0,,,10.0,11.0,2.0,34.0
10003,110005,2018.0,9.0,254.0,0.0,0.0,3.0,1.0,1.0,,,10.0,11.0,2.0,32.0
10004,110006,2020.0,10.0,254.0,0.0,6.0,5.0,3.0,1.0,,,6.0,4.0,2.0,32.0
10005,110007,2018.0,9.0,254.0,0.0,6.0,5.0,3.0,1.0,,,6.0,4.0,2.0,32.0
10006,110008,2019.0,9.0,254.0,0.0,6.0,5.0,3.0,1.0,,,6.0,5.0,2.0,24.0
10007,110009,2020.0,1.0,254.0,0.0,6.0,5.0,3.0,1.0,,,6.0,5.0,2.0,32.0
10009,110011,2021.0,12.0,4154.0,4.0,0.0,3.0,1.0,1.0,,,10.0,11.0,1.0,
10040,110042,2022.0,6.0,9050.0,9.0,0.0,3.0,1.0,1.0,,,10.0,11.0,4.0,30.0
10048,110050,2022.0,8.0,272.0,0.0,6.0,5.0,3.0,1.0,,,6.0,5.0,4.0,10.0
10049,110051,2021.0,11.0,294.0,0.0,0.0,3.0,1.0,1.0,,,0.0,3.0,2.0,31.0
10060,110062,2022.0,4.0,293.0,0.0,6.0,4.0,3.0,1.0,,,0.0,3.0,2.0,32.0
10062,110064,2020.0,5.0,261.0,0.0,0.0,3.0,1.0,1.0,,,10.0,11.0,2.0,37.0
10066,110068,2022.0,9.0,263.0,0.0,6.0,1.0,3.0,1.0,,,10.0,11.0,2.0,18.0
10079,110081,2022.0,3.0,255.0,0.0,9.0,6.0,3.0,1.0,,,10.0,11.0,3.0,30.0
10083,110085,2022.0,11.0,255.0,0.0,1.0,2.0,1.0,1.0,,,10.0,11.0,3.0,18.0
10084,110086,2021.0,7.0,255.0,0.0,0.0,3.0,1.0,1.0,,,10.0,11.0,3.0,30.0
10108,110110,2022.0,4.0,3040.0,3.0,0.0,3.0,1.0,1.0,,,6.0,5.0,1.0,
10109,110111,2020.0,10.0,6153.0,6.0,9.0,6.0,3.0,1.0,,,9.0,6.0,1.0,
10113,110115,2022.0,4.0,6151.0,6.0,8.0,8.0,1.0,2.0,5.0,6.0,0.0,3.0,2.0,24.0
10123,110125,2020.0,12.0,8721.0,8.0,11.0,12.0,,,,,5.0,4.0,2.0,24.0
10126,110128,2019.0,10.0,6152.0,6.0,6.0,8.0,3.0,1.0,,,10.0,11.0,2.0,23.0
10127,110129,2022.0,3.0,8132.0,8.0,1.0,7.0,1.0,1.0,,,0.0,4.0,1.0,
10138,110140,2021.0,12.0,3064.0,3.0,2.0,3.0,1.0,1.0,,,10.0,11.0,2.0,9090909.0
10139,110141,2018.0,5.0,5317.0,5.0,5.0,4.0,3.0,1.0,,,10.0,11.0,2.0,9090909.0
10141,110143,2017.0,3.0,271.0,0.0,2.0,3.0,1.0,1.0,,,10.0,11.0,4.0,9090909.0
10143,110145,2021.0,1.0,3064.0,3.0,5.0,4.0,3.0,1.0,,,11.0,12.0,1.0,
10144,110146,2021.0,6.0,3064.0,3.0,9.0,6.0,3.0,1.0,,,10.0,11.0,4.0,9090909.0
10145,110147,2022.0,11.0,3040.0,3.0,6.0,7.0,3.0,1.0,,,5.0,4.0,1.0,
10149,110151,2022.0,3.0,2141.0,2.0,0.0,3.0,1.0,1.0,,,10.0,11.0,1.0,
10151,110153,2022.0,7.0,295.0,0.0,0.0,3.0,1.0,1.0,,,3.0,4.0,1.0,
10152,110154,2019.0,3.0,254.0,0.0,0.0,4.0,1.0,1.0,,,6.0,5.0,2.0,32.0
10156,110158,2021.0,9.0,5321.0,5.0,0.0,3.0,1.0,1.0,,,6.0,7.0,1.0,
10159,110161,2019.0,6.0,6152.0,6.0,0.0,3.0,1.0,1.0,,,6.0,5.0,1.0,
10160,110162,2021.0,3.0,6152.0,6.0,6.0,5.0,1.0,1.0,,,6.0,5.0,2.0,9090909.0
10161,110163,2022.0,3.0,6151.0,6.0,0.0,3.0,1.0,1.0,,,10.0,11.0,2.0,9090909.0
10163,110165,2022.0,1.0,5321.0,5.0,0.0,3.0,1.0,1.0,,,6.0,5.0,2.0,32.0
10172,110174,2022.0,2.0,3061.0,3.0,5.0,4.0,3.0,1.0,,,5.0,4.0,4.0,9090909.0
10176,110178,2017.0,3.0,6152.0,6.0,6.0,5.0,1.0,1.0,,,6.0,5.0,4.0,8.0
10179,110181,2021.0,9.0,6151.0,6.0,5.0,5.0,3.0,1.0,,,5.0,4.0,4.0,8.0
10186,110188,2021.0,12.0,6151.0,6.0,6.0,5.0,1.0,1.0,,,10.0,11.0,4.0,8.0
10193,110195,2020.0,11.0,8124.0,8.0,9.0,6.0,2.0,1.0,,,10.0,11.0,4.0,45.0
10198,110200,2019.0,9.0,2141.0,2.0,0.0,1.0,1.0,1.0,,,6.0,4.0,2.0,33.0
10207,110209,2018.0,4.0,5319.0,5.0,8.0,7.0,1.0,1.0,,,6.0,5.0,4.0,9090909.0
10208,110210,2022.0,1.0,292.0,0.0,6.0,5.0,3.0,1.0,,,10.0,11.0,3.0,9090909.0
10209,110211,2022.0,1.0,2311.0,2.0,11.0,12.0,,,,,6.0,5.0,3.0,9090909.0
10211,110213,2022.0,6.0,5321.0,5.0,0.0,3.0,1.0,1.0,,,10.0,11.0,2.0,32.0
10214,110216,2022.0,5.0,2141.0,2.0,11.0,12.0,,,,,6.0,5.0,3.0,24.0
10215,110217,2019.0,4.0,6152.0,6.0,9.0,6.0,3.0,1.0,,,9.0,6.0,1.0,
10224,110226,2021.0,11.0,6151.0,6.0,6.0,4.0,1.0,1.0,,,6.0,5.0,2.0,32.0
10228,110230,2022.0,9.0,295.0,0.0,0.0,3.0,1.0,1.0,,,6.0,5.0,2.0,31.0
10235,110237,2022.0,11.0,5323.0,5.0,8.0,9.0,1.0,1.0,,6.0,2.0,2.0,4.0,9090909.0
10236,110238,2018.0,1.0,5240.0,5.0,0.0,3.0,1.0,1.0,,,10.0,11.0,4.0,10.0
10255,110257,2021.0,5.0,5319.0,5.0,0.0,3.0,1.0,1.0,,,5.0,4.0,2.0,17.0
10258,110260,2022.0,4.0,291.0,0.0,8.0,7.0,3.0,1.0,,,8.0,7.0,2.0,25.0
10261,110263,2022.0,1.0,1333.0,1.0,0.0,3.0,1.0,1.0,,,0.0,3.0,2.0,24.0
10262,110264,2022.0,2.0,272.0,0.0,6.0,5.0,3.0,1.0,,,5.0,4.0,2.0,9090909.0
10263,110265,2022.0,7.0,5322.0,5.0,0.0,3.0,1.0,1.0,,,10.0,11.0,2.0,24.0
10268,110270,2021.0,6.0,6151.0,6.0,8.0,7.0,1.0,1.0,,,8.0,9.0,2.0,32.0
10269,110271,2021.0,3.0,5112.0,5.0,8.0,5.0,1.0,1.0,,,8.0,7.0,2.0,32.0
10270,110272,2022.0,1.0,1553.0,1.0,0.0,3.0,1.0,1.0,,,10.0,11.0,4.0,10.0
10274,110276,2021.0,7.0,254.0,0.0,0.0,3.0,1.0,1.0,,,0.0,3.0,2.0,23.0
10276,110278,2020.0,11.0,6152.0,6.0,6.0,4.0,3.0,1.0,,,10.0,11.0,2.0,24.0
10284,110286,2022.0,8.0,8329.0,8.0,10.0,11.0,,1.0,,,6.0,5.0,2.0,23.0
10286,110288,2021.0,2.0,5317.0,5.0,0.0,3.0,1.0,1.0,,,0.0,3.0,5.0,10.0
10287,110289,2021.0,6.0,5317.0,5.0,6.0,4.0,3.0,1.0,,,6.0,4.0,4.0,12.0
10288,110290,2020.0,6.0,5321.0,5.0,0.0,3.0,1.0,1.0,,,0.0,3.0,4.0,50.0
10289,110291,2021.0,1.0,5321.0,5.0,0.0,3.0,1.0,1.0,,,0.0,3.0,4.0,12.0
10293,110295,2022.0,10.0,261.0,0.0,0.0,3.0,1.0,1.0,,,0.0,3.0,2.0,32.0
10294,110296,2022.0,5.0,5323.0,5.0,6.0,5.0,3.0,1.0,,,6.0,5.0,2.0,32.0
10301,110303,2022.0,3.0,8900.0,8.0,0.0,3.0,1.0,1.0,,,0.0,3.0,4.0,17.0
10302,110304,2019.0,3.0,6140.0,6.0,0.0,3.0,1.0,1.0,,,10.0,11.0,2.0,30.0
10303,110305,2022.0,10.0,6151.0,6.0,0.0,3.0,1.0,1.0,,,0.0,3.0,2.0,30.0
10305,110307,2020.0,4.0,6140.0,6.0,0.0,3.0,1.0,1.0,,,10.0,11.0,1.0,
10306,110308,2022.0,9.0,254.0,0.0,0.0,5.0,1.0,1.0,,,10.0,11.0,2.0,30.0
10309,110311,2021.0,3.0,1532.0,1.0,0.0,3.0,1.0,1.0,,,0.0,3.0,2.0,30.0
10315,110317,2021.0,12.0,1511.0,1.0,0.0,3.0,1.0,1.0,,,10.0,11.0,2.0,33.0
10317,110319,2021.0,8.0,254.0,0.0,9.0,6.0,3.0,1.0,,,9.0,6.0,1.0,
10322,110324,2022.0,5.0,5212.0,5.0,0.0,3.0,1.0,1.0,,,0.0,3.0,2.0,32.0
10325,110327,2022.0,1.0,283.0,0.0,6.0,4.0,3.0,1.0,,,5.0,4.0,1.0,
10328,110330,2018.0,3.0,254.0,0.0,0.0,1.0,1.0,1.0,,,0.0,1.0,1.0,
10330,110332,2022.0,3.0,3075.0,3.0,5.0,4.0,3.0,1.0,,,10.0,11.0,2.0,28.0
10331,110333,2022.0,9.0,8351.0,8.0,6.0,5.0,3.0,1.0,,,10.0,11.0,2.0,28.0
10336,110338,2021.0,11.0,291.0,0.0,0.0,3.0,1.0,1.0,,,9.0,6.0,3.0,10.0
10338,110340,2019.0,3.0,6151.0,6.0,0.0,3.0,1.0,1.0,,,10.0,11.0,4.0,13.0
10339,110341,2020.0,3.0,6152.0,6.0,6.0,4.0,1.0,1.0,,,10.0,11.0,4.0,30.0
10340,110342,2021.0,8.0,5317.0,5.0,0.0,3.0,1.0,1.0,,,0.0,3.0,4.0,15.0
10347,110349,2022.0,3.0,4169.0,4.0,6.0,5.0,1.0,1.0,,,6.0,5.0,6.0,6.0
10348,110350,2022.0,9.0,1532.0,1.0,0.0,3.0,1.0,1.0,,,0.0,3.0,2.0,12.0
10350,110352,2016.0,5.0,6152.0,6.0,0.0,1.0,1.0,1.0,,,0.0,3.0,1.0,
10352,110354,2020.0,9.0,5314.0,5.0,11.0,12.0,,,,,6.0,4.0,2.0,32.0
10353,110355,2022.0,9.0,6151.0,6.0,6.0,5.0,1.0,1.0,,,6.0,5.0,1.0,
10355,110357,2021.0,12.0,6152.0,6.0,6.0,5.0,3.0,1.0,,,6.0,5.0,2.0,34.0
10357,110359,2022.0,3.0,5322.0,5.0,8.0,7.0,1.0,1.0,,,4.0,4.0,4.0,28.0
10358,110360,2021.0,12.0,6152.0,6.0,6.0,4.0,1.0,1.0,,,6.0,5.0,2.0,34.0
10361,110363,2022.0,8.0,6151.0,6.0,6.0,5.0,1.0,1.0,,,6.0,5.0,3.0,9090909.0
10369,110371,2021.0,9.0,5322.0,5.0,6.0,5.0,1.0,1.0,,,10.0,11.0,2.0,9090909.0
10373,110375,2019.0,1.0,231.0,0.0,0.0,3.0,1.0,1.0,,,10.0,11.0,1.0,
10374,110376,2020.0,11.0,6151.0,6.0,9.0,6.0,3.0,1.0,,,10.0,11.0,1.0,
10377,110379,2022.0,3.0,6151.0,6.0,6.0,5.0,2.0,1.0,,,6.0,5.0,1.0,
10382,110384,2021.0,11.0,263.0,0.0,0.0,3.0,1.0,1.0,,,10.0,11.0,2.0,42.0
10386,110388,2022.0,3.0,5611.0,5.0,5.0,4.0,2.0,1.0,,,6.0,4.0,2.0,36.0
10387,110389,2022.0,6.0,3061.0,3.0,8.0,7.0,2.0,1.0,,,10.0,11.0,2.0,42.0
10389,110391,2022.0,1.0,5611.0,5.0,0.0,3.0,1.0,1.0,,,10.0,11.0,2.0,34.0
10397,110399,2017.0,3.0,263.0,0.0,0.0,3.0,1.0,1.0,,,0.0,3.0,1.0,
10398,110400,2020.0,10.0,283.0,0.0,0.0,3.0,1.0,1.0,,,0.0,3.0,1.0,
10399,110401,2022.0,9.0,6151.0,6.0,0.0,3.0,1.0,1.0,,,0.0,3.0,1.0,
10400,110402,2019.0,5.0,3040.0,3.0,6.0,5.0,1.0,1.0,,,6.0,5.0,1.0,
10405,110407,2020.0,6.0,3050.0,3.0,6.0,5.0,1.0,1.0,,,6.0,5.0,1.0,
10406,110408,2020.0,4.0,3040.0,3.0,6.0,5.0,1.0,1.0,,,10.0,11.0,1.0,
10409,110411,2020.0,7.0,292.0,0.0,8.0,9.0,3.0,1.0,,,10.0,11.0,2.0,32.0
10410,110412,2022.0,3.0,2121.0,2.0,7.0,3.0,1.0,1.0,,,2.0,2.0,2.0,25.0
10411,110413,2021.0,4.0,1343.0,1.0,7.0,3.0,1.0,1.0,,,2.0,2.0,2.0,24.0
10412,110414,2022.0,3.0,5317.0,5.0,9.0,6.0,3.0,1.0,,6.0,10.0,11.0,2.0,24.0
10416,110418,2022.0,6.0,1211.0,1.0,0.0,1.0,2.0,1.0,,,0.0,3.0,2.0,9090909.0
10418,110420,2021.0,12.0,6151.0,6.0,2.0,2.0,1.0,1.0,,,1.0,2.0,2.0,24.0
10422,110424,2021.0,8.0,5322.0,5.0,6.0,5.0,1.0,1.0,,,6.0,5.0,2.0,9090909.0
10423,110425,2021.0,2.0,6151.0,6.0,6.0,5.0,1.0,1.0,,,6.0,5.0,2.0,32.0
10424,110426,2021.0,2.0,5322.0,5.0,6.0,5.0,1.0,1.0,,,6.0,5.0,2.0,34.0
10425,110427,2021.0,3.0,5321.0,5.0,6.0,5.0,1.0,1.0,,,10.0,11.0,2.0,9090909.0
10427,110429,2021.0,4.0,6151.0,6.0,6.0,5.0,1.0,1.0,,,6.0,5.0,2.0,34.0
10428,110430,2019.0,2.0,3075.0,3.0,6.0,5.0,1.0,1.0,,,10.0,11.0,2.0,32.0
10430,110432,2020.0,2.0,6179.0,6.0,6.0,5.0,1.0,1.0,,,6.0,5.0,2.0,24.0
10434,110436,2017.0,4.0,6230.0,6.0,6.0,5.0,3.0,1.0,,,10.0,11.0,2.0,24.0
10437,110439,2022.0,1.0,6124.0,6.0,8.0,8.0,1.0,1.0,,,10.0,11.0,2.0,20.0
10438,110440,2016.0,5.0,3064.0,3.0,0.0,3.0,1.0,1.0,,,10.0,11.0,2.0,34.0
10439,110441,2019.0,2.0,6161.0,6.0,0.0,4.0,1.0,1.0,,,10.0,11.0,2.0,35.0
10440,110442,2021.0,5.0,5322.0,5.0,0.0,5.0,1.0,1.0,,,10.0,11.0,2.0,32.0
10441,110443,2016.0,3.0,272.0,0.0,6.0,5.0,1.0,1.0,,,6.0,5.0,2.0,32.0
10442,110444,2021.0,3.0,5321.0,5.0,6.0,5.0,2.0,1.0,,,6.0,5.0,2.0,32.0
10443,110445,2022.0,3.0,5321.0,5.0,6.0,5.0,1.0,1.0,,,6.0,5.0,2.0,31.0
10445,110447,2022.0,4.0,271.0,0.0,0.0,3.0,1.0,1.0,,,0.0,3.0,2.0,32.0
10446,110448,2020.0,1.0,6151.0,6.0,0.0,3.0,1.0,1.0,,,6.0,5.0,2.0,34.0
10449,110451,2021.0,7.0,8734.0,8.0,6.0,5.0,1.0,1.0,,,10.0,11.0,3.0,9090909.0
10450,110452,2020.0,6.0,8739.0,8.0,8.0,8.0,1.0,1.0,,,6.0,5.0,3.0,9090909.0
10451,110453,2021.0,9.0,261.0,0.0,6.0,5.0,2.0,1.0,,,10.0,11.0,1.0,
10452,110454,2022.0,9.0,283.0,0.0,0.0,4.0,1.0,1.0,,,0.0,4.0,1.0,
10453,110455,2021.0,12.0,6151.0,6.0,9.0,6.0,3.0,1.0,,,9.0,6.0,1.0,
10455,110457,2021.0,12.0,295.0,0.0,5.0,4.0,3.0,1.0,,,5.0,4.0,1.0,
10465,110467,2021.0,12.0,6151.0,6.0,7.0,8.0,3.0,1.0,,,10.0,11.0,2.0,32.0
10468,110470,2022.0,3.0,5317.0,5.0,6.0,5.0,3.0,1.0,,,6.0,5.0,1.0,
10471,110473,2022.0,5.0,6151.0,6.0,9.0,6.0,3.0,1.0,,,9.0,6.0,1.0,
10472,110474,2021.0,10.0,6151.0,6.0,9.0,6.0,3.0,1.0,,,9.0,6.0,4.0,10.0
10475,110477,2022.0,1.0,5240.0,5.0,0.0,3.0,1.0,1.0,,,0.0,3.0,1.0,
10477,110479,2021.0,12.0,5113.0,5.0,8.0,7.0,1.0,1.0,,,5.0,4.0,2.0,32.0
10478,110480,2019.0,3.0,324.0,0.0,9.0,6.0,3.0,1.0,,,9.0,6.0,2.0,32.0
10479,110481,2021.0,6.0,6151.0,6.0,6.0,5.0,3.0,1.0,,,6.0,5.0,5.0,50.0
10481,110483,2021.0,11.0,5324.0,5.0,6.0,8.0,1.0,1.0,,,10.0,11.0,2.0,24.0
10484,110486,2022.0,10.0,5322.0,5.0,0.0,3.0,1.0,1.0,,,10.0,11.0,2.0,24.0
10485,110487,2020.0,1.0,6152.0,6.0,6.0,7.0,3.0,1.0,,,10.0,11.0,5.0,15.0
10488,110490,2019.0,1.0,6152.0,6.0,6.0,4.0,3.0,1.0,,,6.0,4.0,4.0,10.0
10489,110491,2019.0,3.0,8124.0,8.0,6.0,4.0,3.0,1.0,,,6.0,4.0,4.0,10.0
10490,110492,2021.0,7.0,6152.0,6.0,5.0,4.0,3.0,1.0,,,5.0,4.0,4.0,10.0
10491,110493,2021.0,12.0,2141.0,2.0,7.0,7.0,1.0,1.0,,,5.0,5.0,1.0,
10493,110495,2022.0,2.0,3040.0,3.0,8.0,7.0,1.0,1.0,,,10.0,11.0,1.0,
10494,110496,2021.0,3.0,8522.0,8.0,0.0,3.0,1.0,1.0,,,10.0,11.0,1.0,
10495,110497,2021.0,4.0,8712.0,8.0,8.0,8.0,1.0,1.0,,,5.0,5.0,3.0,9090909.0
10497,110499,2022.0,7.0,6171.0,6.0,8.0,2.0,1.0,1.0,,,3.0,2.0,2.0,30.0
10499,110501,2021.0,10.0,315.0,0.0,0.0,3.0,1.0,1.0,,,10.0,11.0,3.0,17.0
10500,110502,2022.0,5.0,3071.0,3.0,0.0,3.0,1.0,1.0,,,10.0,11.0,2.0,23.0
10503,110505,2022.0,3.0,3061.0,3.0,0.0,3.0,1.0,1.0,,,10.0,11.0,4.0,12.0
10508,110510,2022.0,3.0,3040.0,3.0,6.0,7.0,1.0,1.0,,,10.0,11.0,2.0,9090909.0
10513,110515,2021.0,7.0,5317.0,5.0,9.0,6.0,3.0,1.0,,,9.0,6.0,1.0,
10514,110516,2021.0,7.0,8711.0,8.0,11.0,12.0,,,,,6.0,5.0,1.0,
10515,110517,2021.0,3.0,5322.0,5.0,11.0,12.0,,,,,5.0,4.0,1.0,
10517,110519,2021.0,1.0,6140.0,6.0,9.0,6.0,3.0,1.0,,,9.0,6.0,1.0,
10520,110522,2019.0,9.0,5317.0,5.0,9.0,6.0,3.0,1.0,,,10.0,11.0,2.0,9090909.0
10522,110524,2021.0,9.0,6153.0,6.0,6.0,5.0,3.0,1.0,,,6.0,5.0,1.0,
10523,110525,2022.0,6.0,6153.0,6.0,6.0,5.0,3.0,1.0,,,6.0,5.0,1.0,
10526,110528,2016.0,5.0,5113.0,5.0,6.0,5.0,3.0,1.0,,,6.0,5.0,1.0,
10527,110529,2019.0,10.0,5112.0,5.0,6.0,5.0,3.0,1.0,,,6.0,5.0,1.0,
10529,110531,2019.0,10.0,4204.0,4.0,6.0,5.0,3.0,1.0,,,6.0,5.0,1.0,
10531,110533,2020.0,7.0,5322.0,5.0,7.0,8.0,3.0,1.0,,,11.0,12.0,2.0,28.0
10532,110534,2022.0,8.0,272.0,0.0,7.0,8.0,3.0,1.0,,,11.0,12.0,2.0,28.0
10534,110536,2022.0,3.0,2321.0,2.0,8.0,8.0,2.0,1.0,,,8.0,4.0,1.0,
10535,110537,2020.0,7.0,5323.0,5.0,6.0,4.0,3.0,1.0,,,6.0,4.0,1.0,
10536,110538,2022.0,5.0,3064.0,3.0,0.0,3.0,1.0,1.0,,,10.0,11.0,1.0,
10537,110539,2020.0,11.0,2145.0,2.0,0.0,3.0,1.0,1.0,,,0.0,3.0,1.0,
10541,110543,2021.0,7.0,5322.0,5.0,0.0,3.0,1.0,1.0,,,0.0,4.0,1.0,
10542,110544,2019.0,1.0,6151.0,6.0,6.0,8.0,3.0,1.0,,,6.0,5.0,1.0,
10543,110545,2022.0,3.0,6151.0,6.0,6.0,5.0,3.0,1.0,,,6.0,5.0,1.0,
10544,110546,2020.0,9.0,6140.0,6.0,6.0,5.0,3.0,1.0,,,6.0,5.0,5.0,50.0
10546,110548,2019.0,12.0,2402.0,2.0,0.0,1.0,1.0,1.0,,,6.0,3.0,2.0,24.0
10547,110549,2022.0,7.0,295.0,0.0,0.0,1.0,1.0,1.0,,,10.0,11.0,2.0,24.0
10548,110550,2021.0,11.0,5240.0,5.0,8.0,7.0,1.0,1.0,,,8.0,7.0,2.0,24.0
10550,110552,2016.0,3.0,6241.0,6.0,11.0,12.0,,,,,11.0,12.0,2.0,24.0
10552,110554,2021.0,12.0,5324.0,5.0,11.0,12.0,,,,,11.0,12.0,1.0,
10553,110555,2022.0,9.0,6151.0,6.0,7.0,8.0,1.0,1.0,,,10.0,11.0,4.0,13.0
10554,110556,2021.0,8.0,5317.0,5.0,11.0,12.0,,,,,5.0,9.0,1.0,
10558,110560,2022.0,9.0,255.0,0.0,11.0,12.0,,,,,6.0,4.0,2.0,21.0
10564,110566,2022.0,3.0,6151.0,6.0,0.0,3.0,1.0,1.0,,,6.0,4.0,2.0,34.0
10565,110567,2020.0,1.0,2503.0,2.0,0.0,3.0,1.0,1.0,,,10.0,11.0,2.0,34.0
10566,110568,2021.0,12.0,3040.0,3.0,8.0,3.0,1.0,1.0,,,10.0,11.0,2.0,34.0
10569,110571,2021.0,6.0,6222.0,6.0,6.0,8.0,3.0,1.0,,,11.0,12.0,2.0,29.0
10570,110572,2022.0,11.0,2141.0,2.0,2.0,2.0,3.0,2.0,7.0,6.0,2.0,4.0,3.0,9090909.0
10573,110575,2021.0,5.0,5240.0,0.0,0.0,3.0,1.0,1.0,,,10.0,11.0,2.0,32.0
10577,110579,2022.0,7.0,8269.0,8.0,11.0,12.0,,,,,6.0,5.0,1.0,
10580,110582,2022.0,7.0,8111.0,8.0,0.0,3.0,1.0,1.0,,,10.0,11.0,3.0,17.0
